Time,Event,CustomerID,Details
253.08134467359307,COOK_START,625,Cook 2
253.08134467359307,COOK_COMPLETE,620,Cook 2
253.3289241602505,COOK_START,626,Cook 3
253.3289241602505,COOK_COMPLETE,621,Cook 3
254.58292224556627,ARRIVAL,627,Entered restaurant
254.58292224556627,SEATED,627,Server 4
256.42070152633573,COMPLETE,622,Satisfaction=100.0
257.3801233039791,ARRIVAL,628,Entered restaurant
257.3801233039791,SEATED,628,Server 3
258.0813446735931,COMPLETE,620,Satisfaction=100.0
258.3289241602505,COMPLETE,621,Satisfaction=100.0
258.87849442651697,COOK_START,627,Cook 0
258.87849442651697,COOK_COMPLETE,623,Cook 0
262.7442279129358,ARRIVAL,629,Entered restaurant
262.7442279129358,SEATED,629,Server 4
263.8725888095001,ARRIVAL,630,Entered restaurant
263.8725888095001,SEATED,630,Server 3
263.87849442651697,COMPLETE,623,Satisfaction=100.0
264.6016575606656,COOK_START,628,Cook 1
264.6016575606656,COOK_COMPLETE,624,Cook 1
264.6969491170133,ARRIVAL,631,Entered restaurant
264.6969491170133,SEATED,631,Server 4
264.9889792228828,COOK_START,629,Cook 3
264.9889792228828,COOK_COMPLETE,626,Cook 3
267.7930417213103,COOK_START,630,Cook 2
267.7930417213103,COOK_COMPLETE,625,Cook 2
269.6016575606656,COMPLETE,624,Satisfaction=100.0
269.9889792228828,COMPLETE,626,Satisfaction=100.0
271.14001163107486,COOK_START,631,Cook 0
271.14001163107486,COOK_COMPLETE,627,Cook 0
272.19314426521726,ARRIVAL,632,Entered restaurant
272.19314426521726,SEATED,632,Server 3
272.7930417213103,COMPLETE,625,Satisfaction=100.0
275.0319864231529,COOK_START,632,Cook 1
275.0319864231529,COOK_COMPLETE,628,Cook 1
276.14001163107486,COMPLETE,627,Satisfaction=100.0
276.6382153672914,ARRIVAL,633,Entered restaurant
276.6382153672914,SEATED,633,Server 4
277.9432813757179,COOK_START,633,Cook 3
277.9432813757179,COOK_COMPLETE,629,Cook 3
279.4575311171862,COOK_COMPLETE,630,Cook 2
280.0319864231529,COMPLETE,628,Satisfaction=100.0
281.6211127745038,COOK_COMPLETE,631,Cook 0
282.9432813757179,COMPLETE,629,Satisfaction=100.0
283.43743366413,ARRIVAL,634,Entered restaurant
283.43743366413,SEATED,634,Server 3
283.43743366413,COOK_START,634,Cook 0
284.4575311171862,COMPLETE,630,Satisfaction=100.0
285.3821717811489,COOK_COMPLETE,632,Cook 1
286.6211127745038,COMPLETE,631,Satisfaction=100.0
288.5583948215747,COOK_COMPLETE,633,Cook 3
289.03527515901794,ARRIVAL,635,Entered restaurant
289.03527515901794,SEATED,635,Server 4
289.03527515901794,COOK_START,635,Cook 1
289.48072565885764,ARRIVAL,636,Entered restaurant
289.48072565885764,SEATED,636,Server 3
289.48072565885764,COOK_START,636,Cook 2
290.3821717811489,COMPLETE,632,Satisfaction=100.0
291.6273601190226,ARRIVAL,637,Entered restaurant
291.6273601190226,SEATED,637,Server 4
291.6273601190226,COOK_START,637,Cook 3
292.7273927691158,COOK_COMPLETE,634,Cook 0
293.5583948215747,COMPLETE,633,Satisfaction=100.0
295.3967461072005,ARRIVAL,638,Entered restaurant
295.3967461072005,SEATED,638,Server 3
295.3967461072005,COOK_START,638,Cook 0
297.7273927691158,COMPLETE,634,Satisfaction=100.0
300.58832096864245,COOK_COMPLETE,636,Cook 2
303.48326577740005,COOK_COMPLETE,635,Cook 1
304.99298386461635,COOK_COMPLETE,637,Cook 3
305.3591017368111,COOK_COMPLETE,638,Cook 0
305.58832096864245,COMPLETE,636,Satisfaction=100.0
308.48326577740005,COMPLETE,635,Satisfaction=100.0
309.99298386461635,COMPLETE,637,Satisfaction=100.0
310.3591017368111,COMPLETE,638,Satisfaction=100.0
315.66398003275526,ARRIVAL,639,Entered restaurant
315.66398003275526,SEATED,639,Server 4
315.66398003275526,COOK_START,639,Cook 0
317.4714589784493,ARRIVAL,640,Entered restaurant
317.4714589784493,SEATED,640,Server 3
317.4714589784493,COOK_START,640,Cook 1
325.6731924840006,ARRIVAL,641,Entered restaurant
325.6731924840006,SEATED,641,Server 4
325.6731924840006,COOK_START,641,Cook 2
327.2573480798684,COOK_COMPLETE,639,Cook 0
328.3065181958179,ARRIVAL,642,Entered restaurant
328.3065181958179,SEATED,642,Server 3
328.3065181958179,COOK_START,642,Cook 0
330.3151996285039,COOK_COMPLETE,640,Cook 1
332.2573480798684,COMPLETE,639,Satisfaction=100.0
334.8258770703497,COOK_COMPLETE,641,Cook 2
335.3151996285039,COMPLETE,640,Satisfaction=100.0
338.78648903405775,COOK_COMPLETE,642,Cook 0
339.8258770703497,COMPLETE,641,Satisfaction=100.0
343.78648903405775,COMPLETE,642,Satisfaction=100.0
368.146300430075,ARRIVAL,643,Entered restaurant
368.146300430075,SEATED,643,Server 4
368.146300430075,COOK_START,643,Cook 0
375.88256807945555,ARRIVAL,644,Entered restaurant
375.88256807945555,SEATED,644,Server 3
375.88256807945555,COOK_START,644,Cook 1
376.0033870878705,ARRIVAL,645,Entered restaurant
376.0033870878705,SEATED,645,Server 4
376.0033870878705,COOK_START,645,Cook 2
376.17769676084276,ARRIVAL,646,Entered restaurant
376.17769676084276,SEATED,646,Server 3
376.17769676084276,COOK_START,646,Cook 3
376.9428686664988,ARRIVAL,647,Entered restaurant
376.9428686664988,SEATED,647,Server 4
378.3469770145396,COOK_START,647,Cook 0
378.3469770145396,COOK_COMPLETE,643,Cook 0
380.18211176449717,ARRIVAL,648,Entered restaurant
380.18211176449717,SEATED,648,Server 3
383.3469770145396,COMPLETE,643,Satisfaction=100.0
386.28456043681877,COOK_START,648,Cook 2
386.28456043681877,COOK_COMPLETE,645,Cook 2
386.4876801920843,ARRIVAL,649,Entered restaurant
386.4876801920843,SEATED,649,Server 4
386.6509353625752,COOK_START,649,Cook 1
386.6509353625752,COOK_COMPLETE,644,Cook 1
389.6874637651479,COOK_COMPLETE,646,Cook 3
390.3403201878987,ARRIVAL,650,Entered restaurant
390.3403201878987,SEATED,650,Server 3
390.3403201878987,COOK_START,650,Cook 3
391.1130008197373,ARRIVAL,651,Entered restaurant
391.1130008197373,SEATED,651,Server 4
391.28456043681877,COMPLETE,645,Satisfaction=100.0
391.53338122432524,COOK_START,651,Cook 0
391.53338122432524,COOK_COMPLETE,647,Cook 0
391.6509353625752,COMPLETE,644,Satisfaction=100.0
392.46603737734705,ARRIVAL,652,Entered restaurant
392.46603737734705,SEATED,652,Server 3
394.6874637651479,COMPLETE,646,Satisfaction=100.0
396.53338122432524,COMPLETE,647,Satisfaction=100.0
397.5234951477181,ARRIVAL,653,Entered restaurant
397.5234951477181,SEATED,653,Server 4
399.1630096969873,COOK_START,652,Cook 1
399.1630096969873,COOK_COMPLETE,649,Cook 1
400.11019911009373,COOK_START,653,Cook 2
400.11019911009373,COOK_COMPLETE,648,Cook 2
404.1025162342001,ARRIVAL,654,Entered restaurant
404.1025162342001,SEATED,654,Server 3
404.1630096969873,COMPLETE,649,Satisfaction=100.0
405.0527757877598,COOK_START,654,Cook 3
405.0527757877598,COOK_COMPLETE,650,Cook 3
405.07120367505564,COOK_COMPLETE,651,Cook 0
